compound_name,inchikey,source_dataset,target_rt_min,candidate_runtime_min,candidate_ph,candidate_flow_ml_min,candidate_temperature_c,column_name,mobile_phase_system,predicted_rt_min,rt_fit_score,predicted_quality_score,confidence_score,ad_penalty,constraint_violation_count,suitable,label_source,runtime_penalty
ReTiNA:mcmrt:25:355,OJMBMWRMTMHMSZ-UHFFFAOYSA-N,ReTiNA:mcmrt,23.63,30.0,7.0,0.3,30.0,"RP column 2.1 x 100 mm, 2.2 um",meoh_formic_acid,25.505,0.9206517139229793,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:mcmrt:26:356,OJMBMWRMTMHMSZ-UHFFFAOYSA-N,ReTiNA:mcmrt,35.96,45.0,7.0,0.3,30.0,"RP column 2.1 x 100 mm, 2.2 um",meoh_formic_acid,35.96,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:mcmrt:26:356,OJMBMWRMTMHMSZ-UHFFFAOYSA-N,ReTiNA:mcmrt,35.96,45.0,7.0,0.3,30.0,"RP column 2.1 x 100 mm, 2.2 um",meoh_formic_acid,37.835,0.9478587319243604,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:mcmrt:27:357,OJMBMWRMTMHMSZ-UHFFFAOYSA-N,ReTiNA:mcmrt,16.71,21.0,7.0,0.2,30.0,"RP column 2.1 x 105 mm, 1.8 um",meoh_formic_acid,16.71,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:mcmrt:27:357,OJMBMWRMTMHMSZ-UHFFFAOYSA-N,ReTiNA:mcmrt,16.71,21.0,7.0,0.2,30.0,"RP column 2.1 x 105 mm, 1.8 um",meoh_formic_acid,18.585,0.8877917414721723,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:mcmrt:28:358,OJMBMWRMTMHMSZ-UHFFFAOYSA-N,ReTiNA:mcmrt,37.38,60.0,7.0,0.2,30.0,"RP column 2.1 x 105 mm, 1.8 um",meoh_formic_acid,37.38,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:mcmrt:28:358,OJMBMWRMTMHMSZ-UHFFFAOYSA-N,ReTiNA:mcmrt,37.38,60.0,7.0,0.2,30.0,"RP column 2.1 x 105 mm, 1.8 um",meoh_formic_acid,39.255,0.9498394863563403,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:mcmrt:29:359,OJMBMWRMTMHMSZ-UHFFFAOYSA-N,ReTiNA:mcmrt,35.22,60.0,7.0,0.2,30.0,"RP column 2.1 x 50 mm, 1.8 um",meoh_formic_acid,35.22,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:mcmrt:29:359,OJMBMWRMTMHMSZ-UHFFFAOYSA-N,ReTiNA:mcmrt,35.22,60.0,7.0,0.2,30.0,"RP column 2.1 x 50 mm, 1.8 um",meoh_formic_acid,37.095,0.946763202725724,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:mcmrt:30:360,OJMBMWRMTMHMSZ-UHFFFAOYSA-N,ReTiNA:mcmrt,13.15,21.0,7.0,0.2204,40.0,"RP column 2.1 x 100 mm, 1.7 um",meoh_formic_acid,13.15,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:mcmrt:30:360,OJMBMWRMTMHMSZ-UHFFFAOYSA-N,ReTiNA:mcmrt,13.15,21.0,7.0,0.2204,40.0,"RP column 2.1 x 100 mm, 1.7 um",meoh_formic_acid,15.025,0.8574144486692015,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:mcmrt:31:361,OJMBMWRMTMHMSZ-UHFFFAOYSA-N,ReTiNA:mcmrt,12.83,21.0,7.0,0.22,30.0,"RP column 2.1 x 100 mm, 1.9 um",meoh_formic_acid,12.83,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:mcmrt:31:361,OJMBMWRMTMHMSZ-UHFFFAOYSA-N,ReTiNA:mcmrt,12.83,21.0,7.0,0.22,30.0,"RP column 2.1 x 100 mm, 1.9 um",meoh_formic_acid,14.705,0.8538581449727202,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:mcmrt:32:362,OJMBMWRMTMHMSZ-UHFFFAOYSA-N,ReTiNA:mcmrt,13.86,21.0,7.0,0.22,30.0,"RP column 2.1 x 100 mm, 2.2 um",meoh_formic_acid,13.86,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:mcmrt:32:362,OJMBMWRMTMHMSZ-UHFFFAOYSA-N,ReTiNA:mcmrt,13.86,21.0,7.0,0.22,30.0,"RP column 2.1 x 100 mm, 2.2 um",meoh_formic_acid,15.735,0.8647186147186148,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:mcmrt:33:363,OJMBMWRMTMHMSZ-UHFFFAOYSA-N,ReTiNA:mcmrt,19.45,30.0,7.0,0.228,30.0,"RP column 2.1 x 100 mm, 2.2 um",meoh_formic_acid,19.45,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:mcmrt:33:363,OJMBMWRMTMHMSZ-UHFFFAOYSA-N,ReTiNA:mcmrt,19.45,30.0,7.0,0.228,30.0,"RP column 2.1 x 100 mm, 2.2 um",meoh_formic_acid,21.325,0.903598971722365,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:mcmrt:34:364,OJMBMWRMTMHMSZ-UHFFFAOYSA-N,ReTiNA:mcmrt,66.88000000000001,100.0,7.0,0.2,30.0,"RP column 2.1 x 105 mm, 1.8 um",meoh_formic_acid,66.88000000000001,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:mcmrt:34:364,OJMBMWRMTMHMSZ-UHFFFAOYSA-N,ReTiNA:mcmrt,66.88000000000001,100.0,7.0,0.2,30.0,"RP column 2.1 x 105 mm, 1.8 um",meoh_formic_acid,68.75500000000001,0.9719647129186603,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:mcmrt:35:365,OJMBMWRMTMHMSZ-UHFFFAOYSA-N,ReTiNA:mcmrt,38.07,60.0,7.0,0.2,30.0,"RP column 4.6 x 150 mm, 5 um",meoh_formic_acid,38.07,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:mcmrt:35:365,OJMBMWRMTMHMSZ-UHFFFAOYSA-N,ReTiNA:mcmrt,38.07,60.0,7.0,0.2,30.0,"RP column 4.6 x 150 mm, 5 um",meoh_formic_acid,39.945,0.9507486209613869,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:mcmrt:36:366,OJMBMWRMTMHMSZ-UHFFFAOYSA-N,ReTiNA:mcmrt,8.37,10.0,7.0,0.2,30.0,"RP column 2.1 x 105 mm, 1.8 um",meoh_formic_acid,8.37,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,0.8333333333333334
ReTiNA:mcmrt:36:366,OJMBMWRMTMHMSZ-UHFFFAOYSA-N,ReTiNA:mcmrt,8.37,10.0,7.0,0.2,30.0,"RP column 2.1 x 105 mm, 1.8 um",meoh_formic_acid,10.245,0.7759856630824372,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,0.8333333333333334
ReTiNA:mcmrt:17:367,OJMBMWRMTMHMSZ-UHFFFAOYSA-N,ReTiNA:mcmrt,13.53,21.0,7.0,0.2204,30.0,"RP column 2.1 x 100 mm, 2.2 um",meoh_unbuffered,13.53,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:mcmrt:17:367,OJMBMWRMTMHMSZ-UHFFFAOYSA-N,ReTiNA:mcmrt,13.53,21.0,7.0,0.2204,30.0,"RP column 2.1 x 100 mm, 2.2 um",meoh_unbuffered,15.405,0.8614190687361419,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:mcmrt:18:368,RUDINRUXCKIXAJ-UHFFFAOYSA-N,ReTiNA:mcmrt,13.12,21.0,7.0,0.2204,30.0,"RP column 2.1 x 100 mm, 1.9 um",meoh_formic_acid,13.12,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:mcmrt:18:368,RUDINRUXCKIXAJ-UHFFFAOYSA-N,ReTiNA:mcmrt,13.12,21.0,7.0,0.2204,30.0,"RP column 2.1 x 100 mm, 1.9 um",meoh_formic_acid,14.995,0.8570884146341463,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:mcmrt:19:369,RUDINRUXCKIXAJ-UHFFFAOYSA-N,ReTiNA:mcmrt,9.03,14.0,7.0,0.3,45.0,"RP column 2.1 x 100 mm, 1.9 um",meoh_formic_acid,9.03,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:mcmrt:19:369,RUDINRUXCKIXAJ-UHFFFAOYSA-N,ReTiNA:mcmrt,9.03,14.0,7.0,0.3,45.0,"RP column 2.1 x 100 mm, 1.9 um",meoh_formic_acid,10.905,0.7923588039867109,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:mcmrt:38:370,RUDINRUXCKIXAJ-UHFFFAOYSA-N,ReTiNA:mcmrt,12.73,21.0,7.0,0.2204,30.0,"RP column 2.1 x 100 mm, 1.9 um",acn_formic_acid,12.73,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:mcmrt:38:370,RUDINRUXCKIXAJ-UHFFFAOYSA-N,ReTiNA:mcmrt,12.73,21.0,7.0,0.2204,30.0,"RP column 2.1 x 100 mm, 1.9 um",acn_formic_acid,14.605,0.8527101335428122,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:mcmrt:39:371,RUDINRUXCKIXAJ-UHFFFAOYSA-N,ReTiNA:mcmrt,17.89,20.0,7.0,0.5,30.0,"RP column 2.1 x 105 mm, 1.8 um",acn_formic_acid,17.89,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:mcmrt:39:371,RUDINRUXCKIXAJ-UHFFFAOYSA-N,ReTiNA:mcmrt,17.89,20.0,7.0,0.5,30.0,"RP column 2.1 x 105 mm, 1.8 um",acn_formic_acid,19.765,0.8951928451648966,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:mcmrt:40:372,RUDINRUXCKIXAJ-UHFFFAOYSA-N,ReTiNA:mcmrt,37.830000000000005,45.0,7.0,0.2,30.0,"RP column 2.1 x 105 mm, 1.8 um",acn_formic_acid,37.830000000000005,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:mcmrt:40:372,RUDINRUXCKIXAJ-UHFFFAOYSA-N,ReTiNA:mcmrt,37.830000000000005,45.0,7.0,0.2,30.0,"RP column 2.1 x 105 mm, 1.8 um",acn_formic_acid,39.705000000000005,0.9504361617763679,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:mcmrt:41:373,RUDINRUXCKIXAJ-UHFFFAOYSA-N,ReTiNA:mcmrt,27.5,45.0,7.0,0.2,30.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,27.5,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:mcmrt:41:373,RUDINRUXCKIXAJ-UHFFFAOYSA-N,ReTiNA:mcmrt,27.5,45.0,7.0,0.2,30.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,29.375,0.9318181818181819,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:mcmrt:42:374,RUDINRUXCKIXAJ-UHFFFAOYSA-N,ReTiNA:mcmrt,38.24,45.0,7.0,1.0,30.0,"RP column 4.6 x 150 mm, 5 um",acn_formic_acid,38.24,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:mcmrt:42:374,RUDINRUXCKIXAJ-UHFFFAOYSA-N,ReTiNA:mcmrt,38.24,45.0,7.0,1.0,30.0,"RP column 4.6 x 150 mm, 5 um",acn_formic_acid,40.115,0.9509675732217573,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:mcmrt:12:375,RUDINRUXCKIXAJ-UHFFFAOYSA-N,ReTiNA:mcmrt,15.63,20.0,7.0,0.2,30.0,"RP column 2.1 x 105 mm, 1.8 um",meoh_unbuffered,15.63,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:mcmrt:12:375,RUDINRUXCKIXAJ-UHFFFAOYSA-N,ReTiNA:mcmrt,15.63,20.0,7.0,0.2,30.0,"RP column 2.1 x 105 mm, 1.8 um",meoh_unbuffered,17.505000000000003,0.8800383877159309,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:mcmrt:13:376,RUDINRUXCKIXAJ-UHFFFAOYSA-N,ReTiNA:mcmrt,14.6,20.0,7.0,0.2,30.0,"RP column 2.1 x 50 mm, 1.8 um",meoh_unbuffered,14.6,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:mcmrt:13:376,RUDINRUXCKIXAJ-UHFFFAOYSA-N,ReTiNA:mcmrt,14.6,20.0,7.0,0.2,30.0,"RP column 2.1 x 50 mm, 1.8 um",meoh_unbuffered,16.475,0.8715753424657534,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:mcmrt:14:377,RUDINRUXCKIXAJ-UHFFFAOYSA-N,ReTiNA:mcmrt,20.08,30.0,7.0,0.2,30.0,"RP column 2.1 x 105 mm, 1.8 um",meoh_unbuffered,20.08,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:mcmrt:14:377,RUDINRUXCKIXAJ-UHFFFAOYSA-N,ReTiNA:mcmrt,20.08,30.0,7.0,0.2,30.0,"RP column 2.1 x 105 mm, 1.8 um",meoh_unbuffered,21.955,0.9066235059760956,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:mcmrt:15:378,RUDINRUXCKIXAJ-UHFFFAOYSA-N,ReTiNA:mcmrt,18.7,30.0,7.0,0.2,30.0,"RP column 2.1 x 50 mm, 1.8 um",meoh_unbuffered,18.7,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:mcmrt:15:378,RUDINRUXCKIXAJ-UHFFFAOYSA-N,ReTiNA:mcmrt,18.7,30.0,7.0,0.2,30.0,"RP column 2.1 x 50 mm, 1.8 um",meoh_unbuffered,20.575,0.8997326203208557,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:mcmrt:16:379,RUDINRUXCKIXAJ-UHFFFAOYSA-N,ReTiNA:mcmrt,20.23,30.0,7.0,1.0,30.0,"RP column 4.6 x 150 mm, 5 um",meoh_unbuffered,20.23,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:mcmrt:16:379,RUDINRUXCKIXAJ-UHFFFAOYSA-N,ReTiNA:mcmrt,20.23,30.0,7.0,1.0,30.0,"RP column 4.6 x 150 mm, 5 um",meoh_unbuffered,22.105,0.90731586752348,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:mcmrt:20:380,RUDINRUXCKIXAJ-UHFFFAOYSA-N,ReTiNA:mcmrt,11.22,21.0,7.0,0.2204,30.0,"RP column 2.1 x 100 mm, 2.2 um",acn_formic_acid,11.22,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:mcmrt:20:380,RUDINRUXCKIXAJ-UHFFFAOYSA-N,ReTiNA:mcmrt,11.22,21.0,7.0,0.2204,30.0,"RP column 2.1 x 100 mm, 2.2 um",acn_formic_acid,13.095,0.8328877005347594,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:mcmrt:21:381,RUDINRUXCKIXAJ-UHFFFAOYSA-N,ReTiNA:mcmrt,11.11,15.0,7.0,0.3,30.0,"RP column 2.1 x 100 mm, 2.2 um",meoh_formic_acid,11.11,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:mcmrt:21:381,RUDINRUXCKIXAJ-UHFFFAOYSA-N,ReTiNA:mcmrt,11.11,15.0,7.0,0.3,30.0,"RP column 2.1 x 100 mm, 2.2 um",meoh_formic_acid,12.985,0.8312331233123312,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:mcmrt:22:382,RUDINRUXCKIXAJ-UHFFFAOYSA-N,ReTiNA:mcmrt,23.790000000000003,30.0,7.0,0.2,30.0,"RP column 2.1 x 100 mm, 1.7 um",meoh_formic_acid,23.790000000000003,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:mcmrt:22:382,RUDINRUXCKIXAJ-UHFFFAOYSA-N,ReTiNA:mcmrt,23.790000000000003,30.0,7.0,0.2,30.0,"RP column 2.1 x 100 mm, 1.7 um",meoh_formic_acid,25.665000000000003,0.9211853720050441,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:mcmrt:23:383,RUDINRUXCKIXAJ-UHFFFAOYSA-N,ReTiNA:mcmrt,22.28,30.0,7.0,0.3,30.0,"RP column 2.1 x 100 mm, 1.9 um",meoh_formic_acid,22.28,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:mcmrt:23:383,RUDINRUXCKIXAJ-UHFFFAOYSA-N,ReTiNA:mcmrt,22.28,30.0,7.0,0.3,30.0,"RP column 2.1 x 100 mm, 1.9 um",meoh_formic_acid,24.155,0.9158438061041293,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:mcmrt:24:384,RUDINRUXCKIXAJ-UHFFFAOYSA-N,ReTiNA:mcmrt,24.35,30.0,7.0,0.2,30.0,"RP column 2.1 x 100 mm, 2.2 um",meoh_formic_acid,24.35,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:mcmrt:24:384,RUDINRUXCKIXAJ-UHFFFAOYSA-N,ReTiNA:mcmrt,24.35,30.0,7.0,0.2,30.0,"RP column 2.1 x 100 mm, 2.2 um",meoh_formic_acid,26.225,0.9229979466119097,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:mcmrt:25:385,RUDINRUXCKIXAJ-UHFFFAOYSA-N,ReTiNA:mcmrt,23.12,30.0,7.0,0.3,30.0,"RP column 2.1 x 100 mm, 2.2 um",meoh_formic_acid,23.12,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:mcmrt:25:385,RUDINRUXCKIXAJ-UHFFFAOYSA-N,ReTiNA:mcmrt,23.12,30.0,7.0,0.3,30.0,"RP column 2.1 x 100 mm, 2.2 um",meoh_formic_acid,24.995,0.918901384083045,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:mcmrt:26:386,RUDINRUXCKIXAJ-UHFFFAOYSA-N,ReTiNA:mcmrt,34.63,45.0,7.0,0.3,30.0,"RP column 2.1 x 100 mm, 2.2 um",meoh_formic_acid,34.63,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:mcmrt:26:386,RUDINRUXCKIXAJ-UHFFFAOYSA-N,ReTiNA:mcmrt,34.63,45.0,7.0,0.3,30.0,"RP column 2.1 x 100 mm, 2.2 um",meoh_formic_acid,36.505,0.9458561940514005,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:mcmrt:27:387,RUDINRUXCKIXAJ-UHFFFAOYSA-N,ReTiNA:mcmrt,15.66,21.0,7.0,0.2,30.0,"RP column 2.1 x 105 mm, 1.8 um",meoh_formic_acid,15.66,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:mcmrt:27:387,RUDINRUXCKIXAJ-UHFFFAOYSA-N,ReTiNA:mcmrt,15.66,21.0,7.0,0.2,30.0,"RP column 2.1 x 105 mm, 1.8 um",meoh_formic_acid,17.535,0.8802681992337165,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:mcmrt:28:388,RUDINRUXCKIXAJ-UHFFFAOYSA-N,ReTiNA:mcmrt,35.64,60.0,7.0,0.2,30.0,"RP column 2.1 x 105 mm, 1.8 um",meoh_formic_acid,35.64,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:mcmrt:28:388,RUDINRUXCKIXAJ-UHFFFAOYSA-N,ReTiNA:mcmrt,35.64,60.0,7.0,0.2,30.0,"RP column 2.1 x 105 mm, 1.8 um",meoh_formic_acid,37.515,0.9473905723905724,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:mcmrt:29:389,RUDINRUXCKIXAJ-UHFFFAOYSA-N,ReTiNA:mcmrt,33.33,60.0,7.0,0.2,30.0,"RP column 2.1 x 50 mm, 1.8 um",meoh_formic_acid,33.33,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:mcmrt:29:389,RUDINRUXCKIXAJ-UHFFFAOYSA-N,ReTiNA:mcmrt,33.33,60.0,7.0,0.2,30.0,"RP column 2.1 x 50 mm, 1.8 um",meoh_formic_acid,35.205,0.9437443744374437,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:mcmrt:30:390,RUDINRUXCKIXAJ-UHFFFAOYSA-N,ReTiNA:mcmrt,12.8,21.0,7.0,0.2204,40.0,"RP column 2.1 x 100 mm, 1.7 um",meoh_formic_acid,12.8,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:mcmrt:30:390,RUDINRUXCKIXAJ-UHFFFAOYSA-N,ReTiNA:mcmrt,12.8,21.0,7.0,0.2204,40.0,"RP column 2.1 x 100 mm, 1.7 um",meoh_formic_acid,14.675,0.853515625,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:mcmrt:31:391,RUDINRUXCKIXAJ-UHFFFAOYSA-N,ReTiNA:mcmrt,12.79,21.0,7.0,0.22,30.0,"RP column 2.1 x 100 mm, 1.9 um",meoh_formic_acid,12.79,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:mcmrt:31:391,RUDINRUXCKIXAJ-UHFFFAOYSA-N,ReTiNA:mcmrt,12.79,21.0,7.0,0.22,30.0,"RP column 2.1 x 100 mm, 1.9 um",meoh_formic_acid,14.665,0.8534010946051602,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:mcmrt:32:392,RUDINRUXCKIXAJ-UHFFFAOYSA-N,ReTiNA:mcmrt,13.43,21.0,7.0,0.22,30.0,"RP column 2.1 x 100 mm, 2.2 um",meoh_formic_acid,13.43,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:mcmrt:32:392,RUDINRUXCKIXAJ-UHFFFAOYSA-N,ReTiNA:mcmrt,13.43,21.0,7.0,0.22,30.0,"RP column 2.1 x 100 mm, 2.2 um",meoh_formic_acid,15.305,0.8603871928518243,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:mcmrt:33:393,RUDINRUXCKIXAJ-UHFFFAOYSA-N,ReTiNA:mcmrt,19.12,30.0,7.0,0.228,30.0,"RP column 2.1 x 100 mm, 2.2 um",meoh_formic_acid,19.12,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:mcmrt:33:393,RUDINRUXCKIXAJ-UHFFFAOYSA-N,ReTiNA:mcmrt,19.12,30.0,7.0,0.228,30.0,"RP column 2.1 x 100 mm, 2.2 um",meoh_formic_acid,20.995,0.9019351464435147,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:mcmrt:34:394,RUDINRUXCKIXAJ-UHFFFAOYSA-N,ReTiNA:mcmrt,64.96,100.0,7.0,0.2,30.0,"RP column 2.1 x 105 mm, 1.8 um",meoh_formic_acid,64.96,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:mcmrt:34:394,RUDINRUXCKIXAJ-UHFFFAOYSA-N,ReTiNA:mcmrt,64.96,100.0,7.0,0.2,30.0,"RP column 2.1 x 105 mm, 1.8 um",meoh_formic_acid,66.835,0.9711360837438424,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:mcmrt:35:395,RUDINRUXCKIXAJ-UHFFFAOYSA-N,ReTiNA:mcmrt,36.52,60.0,7.0,0.2,30.0,"RP column 4.6 x 150 mm, 5 um",meoh_formic_acid,36.52,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:mcmrt:35:395,RUDINRUXCKIXAJ-UHFFFAOYSA-N,ReTiNA:mcmrt,36.52,60.0,7.0,0.2,30.0,"RP column 4.6 x 150 mm, 5 um",meoh_formic_acid,38.395,0.948658269441402,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:mcmrt:36:396,RUDINRUXCKIXAJ-UHFFFAOYSA-N,ReTiNA:mcmrt,8.1,10.0,7.0,0.2,30.0,"RP column 2.1 x 105 mm, 1.8 um",meoh_formic_acid,8.1,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,0.8333333333333334
ReTiNA:mcmrt:36:396,RUDINRUXCKIXAJ-UHFFFAOYSA-N,ReTiNA:mcmrt,8.1,10.0,7.0,0.2,30.0,"RP column 2.1 x 105 mm, 1.8 um",meoh_formic_acid,9.975,0.7685185185185185,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,0.8333333333333334
ReTiNA:mcmrt:17:397,RUDINRUXCKIXAJ-UHFFFAOYSA-N,ReTiNA:mcmrt,13.13,21.0,7.0,0.2204,30.0,"RP column 2.1 x 100 mm, 2.2 um",meoh_unbuffered,13.13,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:mcmrt:17:397,RUDINRUXCKIXAJ-UHFFFAOYSA-N,ReTiNA:mcmrt,13.13,21.0,7.0,0.2204,30.0,"RP column 2.1 x 100 mm, 2.2 um",meoh_unbuffered,15.005,0.8571972581873573,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:mcmrt:18:398,LVDGGZAZAYHXEY-UHFFFAOYSA-N,ReTiNA:mcmrt,12.83,21.0,7.0,0.2204,30.0,"RP column 2.1 x 100 mm, 1.9 um",meoh_formic_acid,12.83,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:mcmrt:18:398,LVDGGZAZAYHXEY-UHFFFAOYSA-N,ReTiNA:mcmrt,12.83,21.0,7.0,0.2204,30.0,"RP column 2.1 x 100 mm, 1.9 um",meoh_formic_acid,14.705,0.8538581449727202,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:mcmrt:19:399,LVDGGZAZAYHXEY-UHFFFAOYSA-N,ReTiNA:mcmrt,8.860000000000001,14.0,7.0,0.3,45.0,"RP column 2.1 x 100 mm, 1.9 um",meoh_formic_acid,8.860000000000001,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:mcmrt:19:399,LVDGGZAZAYHXEY-UHFFFAOYSA-N,ReTiNA:mcmrt,8.860000000000001,14.0,7.0,0.3,45.0,"RP column 2.1 x 100 mm, 1.9 um",meoh_formic_acid,10.735000000000001,0.7883747178329572,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
